_unit_id , male_score , female_score , brand_Score
815731717 , 0.33,0.33,0.33
815731718 , 0.33,0.33,0.33
815731719 , 0.33,0.33,0.33
815731720 , 0.33,0.33,0.33
815731721 , 0.33,0.33,0.33
815731722 , 0.33,0.33,0.33
815731723 , 0.33,0.33,0.33
815731724 , 0.0572771,0.117383,0.82534
815731725 , 0.33,0.33,0.33
815731726 , 0.33,0.33,0.33
815731727 , 0.0800122,0.723993,0.195995
815731728 , 0.724746,0.26743,0.0078245
815731729 , 0.33,0.33,0.33
815731730 , 0.33,0.33,0.33
815731731 , 0.436554,0.460917,0.102529
815731732 , 0.892389,0.0979986,0.00961273
815731733 , 0.33,0.33,0.33
815731734 , 0.33,0.33,0.33
815731735 , 0.000426237,0.00130012,0.998274
815731736 , 0.33,0.33,0.33
815731737 , 0.33,0.33,0.33
815731738 , 0.33,0.33,0.33
815731739 , 0.33,0.33,0.33
815731740 , 0.33,0.33,0.33
815731741 , 0.33,0.33,0.33
815731742 , 0.33,0.33,0.33
815731743 , 0.57463,0.313557,0.111814
815731744 , 0.33,0.33,0.33
815731745 , 0.33,0.33,0.33
815731746 , 0.33,0.33,0.33
815731747 , 0.33,0.33,0.33
815731748 , 0.33,0.33,0.33
815731749 , 0.33,0.33,0.33
815731750 , 0.000457628,0.998472,0.00107061
815731751 , 0.33,0.33,0.33
815731752 , 0.33,0.33,0.33
815731753 , 0.232119,0.00634792,0.761533
815731754 , 0.33,0.33,0.33
815731755 , 0.0846858,0.911755,0.00355942
815731756 , 0.33,0.33,0.33
815731757 , 0.240096,0.553457,0.206447
815731758 , 0.33,0.33,0.33
815731759 , 2.56896e-05,5.45635e-05,0.99992
815731760 , 0.46233,0.238306,0.299364
815731761 , 0.33,0.33,0.33
815731762 , 0.0105391,0.984393,0.00506782
815731763 , 0.245453,0.198736,0.555811
815731764 , 0.33,0.33,0.33
815731765 , 0.33,0.33,0.33
815731766 , 0.782455,0.0456649,0.17188
815731767 , 0.33,0.33,0.33
815731768 , 9.86661e-05,0.994996,0.00490558
815731769 , 0.065289,0.00615798,0.928553
815731770 , 0.33,0.33,0.33
815731771 , 0.00779719,0.0206851,0.971518
815731772 , 0.33,0.33,0.33
815731773 , 0.33,0.33,0.33
815731774 , 0.33,0.33,0.33
815731775 , 0.33,0.33,0.33
815731776 , 0.367331,0.494528,0.13814
815731777 , 0.157871,0.779661,0.0624675
815731778 , 0.00166358,0.011195,0.987141
815731779 , 0.0801112,0.912961,0.00692771
815731780 , 0.33,0.33,0.33
815731781 , 0.33,0.33,0.33
815731782 , 0.33,0.33,0.33
815731783 , 0.33,0.33,0.33
815731784 , 0.33,0.33,0.33
815731785 , 0.33,0.33,0.33
815731786 , 0.33,0.33,0.33
815731787 , 0.33,0.33,0.33
815731788 , 0.827628,0.147614,0.0247574
815731789 , 0.33,0.33,0.33
815731790 , 0.33,0.33,0.33
815731791 , 0.33,0.33,0.33
815731792 , 0.33,0.33,0.33
815731793 , 0.00352329,0.995058,0.00141886
815731794 , 0.846305,0.0843334,0.069362
815731795 , 0.33,0.33,0.33
815731796 , 0.545437,0.0525105,0.402053
815731797 , 0.00346338,0.000809699,0.995727
815731798 , 0.33,0.33,0.33
815731799 , 0.33,0.33,0.33
815731800 , 0.33,0.33,0.33
815731801 , 0.27616,0.381691,0.342149
815731802 , 0.33,0.33,0.33
815731803 , 0.33,0.33,0.33
815731804 , 0.106408,0.00909199,0.8845
815731805 , 0.33,0.33,0.33
815731806 , 0.33,0.33,0.33
815731807 , 0.0605701,0.0298003,0.90963
815731808 , 0.33,0.33,0.33
815731809 , 0.33,0.33,0.33
815731810 , 0.33,0.33,0.33
815731811 , 0.33,0.33,0.33
815731812 , 0.33,0.33,0.33
815731813 , 0.33,0.33,0.33
815731816 , 0.33,0.33,0.33
815731817 , 0.33,0.33,0.33
815731818 , 0.33,0.33,0.33
815731819 , 0.33,0.33,0.33
815731820 , 0.33,0.33,0.33
815731821 , 0.33,0.33,0.33
815731822 , 0.423261,0.549068,0.0276703
815731823 , 0.33,0.33,0.33
815731824 , 0.33,0.33,0.33
815731825 , 0.33,0.33,0.33
815731826 , 0.33,0.33,0.33
815731827 , 0.33,0.33,0.33
815731828 , 0.33,0.33,0.33
815731829 , 0.175054,0.82231,0.00263558
815731830 , 0.33,0.33,0.33
815731831 , 0.33,0.33,0.33
815731832 , 0.349334,0.139733,0.510933
815731833 , 0.0996928,0.135038,0.76527
815731834 , 0.33,0.33,0.33
815731835 , 0.33,0.33,0.33
815731836 , 0.0279894,0.948198,0.0238129
815731837 , 0.33,0.33,0.33
815731838 , 0.33,0.33,0.33
815731839 , 0.714837,0.277061,0.00810164
815731840 , 0.33,0.33,0.33
815731841 , 0.33,0.33,0.33
815731842 , 0.33,0.33,0.33
815731843 , 0.33,0.33,0.33
815731844 , 0.33,0.33,0.33
815731845 , 0.33,0.33,0.33
815731846 , 0.33,0.33,0.33
815731847 , 0.0635104,0.902822,0.033668
815731848 , 0.33,0.33,0.33
815731849 , 0.33,0.33,0.33
815731850 , 0.33,0.33,0.33
815731851 , 0.2313,0.616849,0.151851
815731852 , 0.33,0.33,0.33
815731853 , 0.0282988,0.971336,0.000365379
815731854 , 0.33,0.33,0.33
815731855 , 0.265306,0.0544004,0.680293
815731856 , 0.33,0.33,0.33
815731857 , 0.347296,0.647488,0.00521637
815731858 , 0.33,0.33,0.33
815731859 , 0.33,0.33,0.33
815731860 , 0.33,0.33,0.33
815731861 , 0.00513675,0.993592,0.00127125
815731862 , 0.33,0.33,0.33
815731863 , 0.679046,0.123072,0.197882
815731864 , 0.190743,0.785585,0.0236715
815731865 , 0.521987,0.425228,0.0527853
815731866 , 0.33,0.33,0.33
815731867 , 0.000392725,0.00278014,0.996827
815731868 , 0.33,0.33,0.33
815731869 , 0.0180482,0.973235,0.0087169
815731870 , 0.33,0.33,0.33
815731871 , 0.33,0.33,0.33
815731872 , 0.316963,0.662408,0.0206292
815731873 , 0.33,0.33,0.33
815731874 , 0.33,0.33,0.33
815731875 , 0.33,0.33,0.33
815731876 , 0.96193,0.0369986,0.00107141
815731877 , 0.921666,0.0774225,0.000911847
815731878 , 0.33,0.33,0.33
815731879 , 0.33,0.33,0.33
815731880 , 0.19355,0.207018,0.599432
815731881 , 0.824075,0.150368,0.0255579
815731882 , 0.0139553,0.00474337,0.981301
815731883 , 0.525015,0.343452,0.131533
815731884 , 0.33,0.33,0.33
815731885 , 0.33,0.33,0.33
815731886 , 0.444237,0.349407,0.206356
815731887 , 0.33,0.33,0.33
815731888 , 0.00184064,0.000761752,0.997398
815731889 , 0.33,0.33,0.33
815731890 , 0.33,0.33,0.33
815731891 , 0.33,0.33,0.33
815731892 , 0.33,0.33,0.33
815731893 , 0.33,0.33,0.33
815731894 , 3.2496e-05,2.01607e-07,0.999967
815731895 , 0.33,0.33,0.33
815731896 , 0.054023,0.0505104,0.895467
815731897 , 0.815432,0.181328,0.00324062
815731898 , 0.065196,0.0796623,0.855142
815731899 , 0.33,0.33,0.33
815731900 , 0.000846819,0.000982734,0.99817
815731901 , 0.0971412,0.900991,0.00186817
815731902 , 0.33,0.33,0.33
815731903 , 0.268547,0.66408,0.0673732
815731904 , 0.166039,0.830978,0.00298302
815731905 , 0.33,0.33,0.33
815731906 , 0.948016,0.0348428,0.0171412
815731907 , 0.33,0.33,0.33
815731908 , 0.33,0.33,0.33
815731909 , 0.33,0.33,0.33
815731910 , 0.33,0.33,0.33
815731911 , 0.116506,0.792066,0.0914275
815731912 , 0.33,0.33,0.33
815731913 , 0.139933,0.277743,0.582324
815731914 , 0.33,0.33,0.33
815731915 , 0.33,0.33,0.33
815731918 , 0.33,0.33,0.33
815731919 , 0.33,0.33,0.33
815731920 , 0.0124304,0.976,0.0115694
815731921 , 0.33,0.33,0.33
815731922 , 0.33,0.33,0.33
815731923 , 0.998423,0.00144873,0.000127853
815731924 , 0.33,0.33,0.33
815731925 , 0.00797301,0.0102125,0.981814
815731926 , 0.33,0.33,0.33
815731927 , 0.352965,0.264895,0.38214
815731928 , 0.33,0.33,0.33
815731929 , 0.33,0.33,0.33
815731930 , 0.33,0.33,0.33
815731931 , 0.33,0.33,0.33
815731932 , 0.33,0.33,0.33
815731933 , 0.194755,0.315318,0.489926
815731934 , 0.33,0.33,0.33
815731935 , 0.33,0.33,0.33
815731936 , 0.33,0.33,0.33
815731937 , 0.33,0.33,0.33
815731938 , 0.0111631,0.042878,0.945959
815731939 , 6.25656e-05,0.000621861,0.999316
815731940 , 0.537074,0.159013,0.303913
815731941 , 0.00844789,0.990933,0.000619507
815731942 , 0.33,0.33,0.33
815731943 , 0.33,0.33,0.33
815731944 , 0.33,0.33,0.33
815731945 , 0.33,0.33,0.33
815731946 , 0.975438,0.0219662,0.00259579
815731947 , 0.33,0.33,0.33
815731948 , 0.33,0.33,0.33
815731949 , 0.0161871,0.711444,0.272369
815731950 , 0.655117,0.210844,0.134039
815731951 , 0.33,0.33,0.33
815731952 , 0.33,0.33,0.33
815731953 , 0.282089,0.173587,0.544324
815731954 , 0.33,0.33,0.33
815731955 , 0.33,0.33,0.33
815731956 , 0.33,0.33,0.33
815731957 , 0.33,0.33,0.33
815731958 , 0.265306,0.0544004,0.680293
815731959 , 0.498404,0.350714,0.150881
815731960 , 0.33,0.33,0.33
815731961 , 0.33,0.33,0.33
815731962 , 0.33,0.33,0.33
815731963 , 0.0955149,0.0952231,0.809262
815731964 , 0.33,0.33,0.33
815731965 , 0.33,0.33,0.33
815731966 , 0.33,0.33,0.33
815731967 , 0.33,0.33,0.33
815731968 , 0.33,0.33,0.33
815731969 , 0.33,0.33,0.33
815731970 , 0.0121293,0.501558,0.486313
815731971 , 0.33,0.33,0.33
815731972 , 0.33,0.33,0.33
815731973 , 0.33,0.33,0.33
815731974 , 0.33,0.33,0.33
815731975 , 0.33,0.33,0.33
815731976 , 0.33,0.33,0.33
815731977 , 0.33,0.33,0.33
815731978 , 0.00669236,0.0101591,0.983149
815731979 , 0.0242846,0.03143,0.944285
815731980 , 0.33,0.33,0.33
815731981 , 0.33,0.33,0.33
815731982 , 0.33,0.33,0.33
815731983 , 0.000223935,0.999139,0.000636684
815731984 , 0.33,0.33,0.33
815731985 , 0.33,0.33,0.33
815731986 , 0.33,0.33,0.33
815731987 , 0.33,0.33,0.33
815731988 , 0.33,0.33,0.33
815731989 , 0.0204845,0.00366191,0.975854
815731990 , 0.33,0.33,0.33
815731991 , 0.94026,0.0366568,0.023083
815731992 , 0.103626,0.890358,0.00601633
815731993 , 0.33,0.33,0.33
815731994 , 0.33,0.33,0.33
815731995 , 0.33,0.33,0.33
815731996 , 0.598774,0.37617,0.0250554
815731997 , 0.135218,0.0120037,0.852778
815731998 , 0.33,0.33,0.33
815731999 , 0.33,0.33,0.33
815732000 , 0.33,0.33,0.33
815732001 , 0.33,0.33,0.33
815732002 , 0.33,0.33,0.33
815732003 , 0.33,0.33,0.33
815732004 , 0.194755,0.315318,0.489926
815732005 , 0.33,0.33,0.33
815732006 , 0.33,0.33,0.33
815732007 , 0.33,0.33,0.33
815732008 , 0.951828,0.0258095,0.0223625
815732009 , 0.000536128,0.000145964,0.999318
815732010 , 0.33,0.33,0.33
815732011 , 0.33,0.33,0.33
815732012 , 0.33,0.33,0.33
815732013 , 0.329807,0.631255,0.0389378
815732014 , 0.33,0.33,0.33
815732015 , 0.33,0.33,0.33
815732016 , 0.33,0.33,0.33
815732017 , 0.33,0.33,0.33
815732022 , 0.33,0.33,0.33
815732023 , 0.638792,0.0910821,0.270126
815732024 , 0.33,0.33,0.33
815732025 , 0.0216129,0.974715,0.00367215
815732026 , 0.33,0.33,0.33
815732027 , 0.029119,0.0243059,0.946575
815732028 , 0.33,0.33,0.33
815732029 , 0.33,0.33,0.33
815732030 , 0.33,0.33,0.33
815732031 , 0.33,0.33,0.33
815732032 , 0.33,0.33,0.33
815732033 , 0.33,0.33,0.33
815732034 , 0.33,0.33,0.33
815732035 , 0.101855,0.0599131,0.838232
815732036 , 0.33,0.33,0.33
815732037 , 0.33,0.33,0.33
815732038 , 0.33,0.33,0.33
815732039 , 0.00074104,0.00210696,0.997152
815732040 , 0.33,0.33,0.33
815732041 , 0.33,0.33,0.33
815732042 , 0.33,0.33,0.33
815732043 , 0.33,0.33,0.33
815732044 , 0.533691,0.302933,0.163376
815732045 , 0.33,0.33,0.33
815732046 , 0.33,0.33,0.33
815732047 , 0.74223,0.240605,0.0171649
815732048 , 0.33,0.33,0.33
815732049 , 0.33,0.33,0.33
815732050 , 0.0242846,0.03143,0.944285
815732051 , 0.33,0.33,0.33
815732052 , 0.38354,0.61001,0.00644999
815732053 , 0.227628,0.76383,0.00854168
815732054 , 0.33,0.33,0.33
815732055 , 0.33,0.33,0.33
815732056 , 0.33,0.33,0.33
815732057 , 0.33,0.33,0.33
815732058 , 0.0448539,0.941297,0.0138495
815732059 , 0.33,0.33,0.33
815732060 , 0.255281,0.0387835,0.705936
815732061 , 0.33,0.33,0.33
815732062 , 0.33,0.33,0.33
815732063 , 0.33,0.33,0.33
815732064 , 0.33,0.33,0.33
815732065 , 0.33,0.33,0.33
815732066 , 0.33,0.33,0.33
815732067 , 0.588789,0.0966287,0.314582
815732068 , 0.0453127,0.896764,0.0579237
815732069 , 0.0111631,0.042878,0.945959
815732070 , 0.0148869,0.0237671,0.961346
815732071 , 0.430568,0.556019,0.0134131
815732072 , 0.00275142,0.000648493,0.9966
815732073 , 0.33,0.33,0.33
815732074 , 0.33,0.33,0.33
815732075 , 0.33,0.33,0.33
815732076 , 0.566072,0.418273,0.0156551
815732077 , 0.33,0.33,0.33
815732078 , 0.145804,0.0839701,0.770226
815732079 , 0.33,0.33,0.33
815732080 , 0.054023,0.0505104,0.895467
815732081 , 0.00367585,0.00075338,0.995571
815732082 , 0.33,0.33,0.33
815732083 , 0.33,0.33,0.33
815732084 , 9.92197e-05,0.000211185,0.99969
815732085 , 0.33,0.33,0.33
815732086 , 0.121365,0.182437,0.696198
815732087 , 0.33,0.33,0.33
815732088 , 0.33,0.33,0.33
815732089 , 0.33,0.33,0.33
815732090 , 0.33,0.33,0.33
815732091 , 0.00131506,0.00247732,0.996208
815732092 , 0.0242846,0.03143,0.944285
815732093 , 0.33,0.33,0.33
815732094 , 0.33,0.33,0.33
815732095 , 0.454294,0.541945,0.00376125
815732096 , 0.0933886,0.901168,0.00544351
815732097 , 0.33,0.33,0.33
815732098 , 0.33,0.33,0.33
815732099 , 0.33,0.33,0.33
815732100 , 0.33,0.33,0.33
815732101 , 0.33,0.33,0.33
815732102 , 0.00896541,0.0771006,0.913934
815732103 , 0.33,0.33,0.33
815732104 , 0.33,0.33,0.33
815732105 , 0.33,0.33,0.33
815732106 , 0.33,0.33,0.33
815732107 , 0.841475,0.15653,0.00199511
815732108 , 0.33,0.33,0.33
815732109 , 0.927102,0.0684105,0.00448712
815732110 , 0.33,0.33,0.33
815732111 , 0.33,0.33,0.33
815732112 , 0.33,0.33,0.33
815732113 , 0.33,0.33,0.33
815732114 , 0.0269451,0.82591,0.147145
815732115 , 0.33,0.33,0.33
815732116 , 0.33,0.33,0.33
815732117 , 0.33,0.33,0.33
815732118 , 0.33,0.33,0.33
815732119 , 0.33,0.33,0.33
815732120 , 0.33,0.33,0.33
815732121 , 0.00357585,0.000288639,0.996136
815732124 , 0.33,0.33,0.33
815732125 , 0.33,0.33,0.33
815732126 , 0.33,0.33,0.33
815732127 , 0.33,0.33,0.33
815732128 , 0.33,0.33,0.33
815732129 , 0.400982,0.552777,0.0462404
815732130 , 0.33,0.33,0.33
815732131 , 0.33,0.33,0.33
815732132 , 0.33,0.33,0.33
815732133 , 0.485566,0.477338,0.0370966
815732134 , 0.33,0.33,0.33
815732135 , 0.33,0.33,0.33
815732136 , 0.33,0.33,0.33
815732137 , 0.33,0.33,0.33
815732138 , 0.000214042,5.84522e-05,0.999728
815732139 , 0.33,0.33,0.33
815732140 , 0.33,0.33,0.33
815732141 , 0.33,0.33,0.33
815732142 , 0.33,0.33,0.33
815732143 , 0.33,0.33,0.33
815732144 , 0.33,0.33,0.33
815732145 , 0.926303,0.0696789,0.00401848
815732146 , 0.33,0.33,0.33
815732147 , 0.33,0.33,0.33
815732148 , 0.33,0.33,0.33
815732149 , 0.0220267,0.889508,0.0884652
815732150 , 0.33,0.33,0.33
815732151 , 0.78655,0.177946,0.035504
815732152 , 0.0214166,0.00221597,0.976367
815732153 , 0.33,0.33,0.33
815732154 , 0.366068,0.616779,0.0171529
815732155 , 0.132416,0.0264675,0.841116
815732156 , 0.33,0.33,0.33
815732157 , 0.33,0.33,0.33
815732158 , 0.0447254,0.947125,0.00814942
815732159 , 0.0293896,0.0369916,0.933619
815732160 , 0.154758,0.823174,0.0220685
815732161 , 0.0292614,0.0690749,0.901664
815732162 , 0.33,0.33,0.33
815732163 , 0.33,0.33,0.33
815732164 , 0.33,0.33,0.33
815732165 , 0.33,0.33,0.33
815732166 , 0.33,0.33,0.33
815732167 , 0.33,0.33,0.33
815732168 , 0.33,0.33,0.33
815732169 , 0.33,0.33,0.33
815732170 , 0.673937,0.273063,0.0530002
815732171 , 0.33,0.33,0.33
815732172 , 0.33,0.33,0.33
815732173 , 0.33,0.33,0.33
815732174 , 0.33,0.33,0.33
815732175 , 0.000694026,0.995662,0.00364434
815732176 , 0.0310855,0.965066,0.00384798
815732177 , 0.000449843,0.00210797,0.997442
815732178 , 0.33,0.33,0.33
815732179 , 0.33,0.33,0.33
815732180 , 0.33,0.33,0.33
815732181 , 0.33,0.33,0.33
815732182 , 0.33,0.33,0.33
815732183 , 0.198574,0.129807,0.671619
815732184 , 0.33,0.33,0.33
815732185 , 0.33,0.33,0.33
815732186 , 0.33,0.33,0.33
815732187 , 0.33,0.33,0.33
815732188 , 0.0695831,0.125158,0.805259
815732189 , 0.33,0.33,0.33
815732190 , 0.33,0.33,0.33
815732191 , 0.00525545,0.0169881,0.977757
815732192 , 0.33,0.33,0.33
815732193 , 0.896695,0.00460694,0.0986984
815732194 , 0.33,0.33,0.33
815732195 , 0.33,0.33,0.33
815732196 , 0.33,0.33,0.33
815732197 , 0.33,0.33,0.33
815732198 , 0.241485,0.165857,0.592658
815732199 , 0.33,0.33,0.33
815732200 , 0.35397,0.180994,0.465036
815732201 , 0.33,0.33,0.33
815732202 , 0.0148869,0.0237671,0.961346
815732203 , 0.33,0.33,0.33
815732204 , 0.33,0.33,0.33
815732205 , 0.94143,0.0533032,0.00526689
815732206 , 0.33,0.33,0.33
815732207 , 0.0376802,0.0461847,0.916135
815732208 , 0.33,0.33,0.33
815732209 , 0.33,0.33,0.33
815732210 , 0.206252,0.790914,0.002834
815732211 , 0.33,0.33,0.33
815732212 , 0.33,0.33,0.33
815732213 , 0.33,0.33,0.33
815732214 , 0.33,0.33,0.33
815732215 , 0.472486,0.445277,0.0822368
815732216 , 0.705228,0.242588,0.0521836
815732217 , 0.33,0.33,0.33
815732218 , 0.33,0.33,0.33
815732219 , 0.33,0.33,0.33
815732220 , 0.33,0.33,0.33
815732221 , 0.33,0.33,0.33
815732222 , 0.801931,0.0407018,0.157367
815732223 , 0.000712468,0.00122613,0.998061
815732229 , 0.33,0.33,0.33
815732230 , 0.00134148,0.000586476,0.998072
815732231 , 0.33,0.33,0.33
815732232 , 0.33,0.33,0.33
815732233 , 0.908591,0.0874587,0.00394996
815732234 , 0.00194906,0.00975946,0.988291
815732235 , 0.33,0.33,0.33
815732236 , 0.33,0.33,0.33
815732237 , 0.33,0.33,0.33
815732238 , 0.888955,0.0427455,0.0682998
815732239 , 0.33,0.33,0.33
815732240 , 0.33,0.33,0.33
815732241 , 0.33,0.33,0.33
815732242 , 0.0987315,0.890564,0.0107048
815732243 , 0.855155,0.0554202,0.0894248
815732244 , 0.33,0.33,0.33
815732245 , 0.33,0.33,0.33
815732246 , 0.0111631,0.042878,0.945959
815732247 , 0.33,0.33,0.33
815732248 , 0.33,0.33,0.33
815732249 , 0.33,0.33,0.33
815732250 , 0.33,0.33,0.33
815732251 , 0.33,0.33,0.33
815732252 , 0.33,0.33,0.33
815732253 , 0.33,0.33,0.33
815732254 , 0.000432486,6.96596e-05,0.999498
815732255 , 0.33,0.33,0.33
815732256 , 0.19076,0.744703,0.0645375
815732257 , 0.33,0.33,0.33
815732258 , 0.407322,0.454556,0.138122
815732259 , 0.014427,0.983262,0.00231125
815732260 , 0.33,0.33,0.33
815732261 , 0.33,0.33,0.33
815732262 , 0.766935,0.153248,0.0798172
815732263 , 0.33,0.33,0.33
815732264 , 0.930524,0.0546051,0.0148709
815732265 , 0.000658794,0.0689267,0.930414
815732266 , 0.33,0.33,0.33
815732267 , 0.109786,0.841565,0.0486493
815732268 , 0.78655,0.177946,0.035504
815732269 , 0.33,0.33,0.33
815732270 , 0.33,0.33,0.33
815732271 , 0.33,0.33,0.33
815732272 , 0.33,0.33,0.33
815732273 , 0.141899,0.0117615,0.846339
815732274 , 0.33,0.33,0.33
815732275 , 0.33,0.33,0.33
815732276 , 0.708733,0.283339,0.00792849
815732277 , 0.33,0.33,0.33
815732278 , 0.33,0.33,0.33
815732279 , 0.964436,0.0254216,0.010142
815732280 , 0.33,0.33,0.33
815732281 , 0.900072,0.0747171,0.0252107
815732282 , 0.212884,0.205095,0.582021
815732283 , 0.33,0.33,0.33
815732284 , 0.33,0.33,0.33
815732285 , 0.0234093,0.0374885,0.939102
815732286 , 0.33,0.33,0.33
815732287 , 0.78696,0.18565,0.0273899
815732288 , 0.613701,0.354528,0.0317716
815732289 , 0.33,0.33,0.33
815732290 , 0.0416685,0.802285,0.156046
815732291 , 0.33,0.33,0.33
815732292 , 0.33,0.33,0.33
815732293 , 0.33,0.33,0.33
815732294 , 0.33,0.33,0.33
815732295 , 0.33,0.33,0.33
815732296 , 0.111711,0.788534,0.0997555
815732297 , 0.33,0.33,0.33
815732298 , 0.33,0.33,0.33
815732299 , 0.33,0.33,0.33
815732300 , 0.33,0.33,0.33
815732301 , 0.33,0.33,0.33
815732302 , 0.33,0.33,0.33
815732303 , 0.33,0.33,0.33
815732304 , 0.0212466,0.0934308,0.885323
815732305 , 0.650847,0.155894,0.193259
815732306 , 0.33,0.33,0.33
815732307 , 0.33,0.33,0.33
815732308 , 0.33,0.33,0.33
815732309 , 0.0839642,0.848063,0.0679727
815732310 , 0.000614235,0.00261053,0.996775
815732311 , 0.33,0.33,0.33
815732312 , 0.33,0.33,0.33
815732313 , 0.89865,0.0462798,0.0550697
815732314 , 0.420547,0.556053,0.0233999
815732315 , 0.594937,0.266702,0.138361
815732316 , 0.000384296,0.0024739,0.997142
815732317 , 0.33,0.33,0.33
815732318 , 0.33,0.33,0.33
815732319 , 0.33,0.33,0.33
815732320 , 0.33,0.33,0.33
815732321 , 0.891442,0.104449,0.00410901
815732322 , 0.33,0.33,0.33
815732323 , 0.44782,0.511443,0.0407367
815732324 , 0.33,0.33,0.33
815732325 , 0.33,0.33,0.33
815732326 , 0.0790899,0.863271,0.0576388
815732327 , 0.33,0.33,0.33
815732328 , 0.00027769,0.0031265,0.996596
815732333 , 0.71634,0.0227782,0.260882
815732334 , 0.33,0.33,0.33
815732335 , 0.33,0.33,0.33
815732336 , 0.0404686,0.0583577,0.901174
815732337 , 4.06411e-05,0.000380824,0.999579
815732338 , 0.0292614,0.0690749,0.901664
815732339 , 0.33,0.33,0.33
815732340 , 0.33,0.33,0.33
815732341 , 0.0195694,0.00209269,0.978338
815732342 , 0.0434624,0.0367767,0.919761
815732343 , 0.745687,0.0100705,0.244242
815732344 , 0.754145,0.0554557,0.190399
815732345 , 0.123832,0.0459599,0.830208
815732346 , 0.33,0.33,0.33
815732347 , 0.33,0.33,0.33
815732348 , 0.33,0.33,0.33
815732349 , 0.33,0.33,0.33
815732350 , 0.819132,0.0708805,0.109987
815732351 , 0.0144986,0.0338298,0.951672
815732352 , 0.33,0.33,0.33
815732353 , 0.33,0.33,0.33
815732354 , 0.377938,0.563534,0.0585282
815732355 , 0.33,0.33,0.33
815732356 , 0.901756,0.0953271,0.00291652
815732357 , 0.33,0.33,0.33
815732358 , 0.33,0.33,0.33
815732359 , 0.0902976,0.690425,0.219278
815732360 , 0.33,0.33,0.33
815732361 , 0.33,0.33,0.33
815732362 , 0.367492,0.603935,0.0285728
815732363 , 0.33,0.33,0.33
815732364 , 0.33,0.33,0.33
815732365 , 0.33,0.33,0.33
815732366 , 0.33,0.33,0.33
815732367 , 0.33,0.33,0.33
815732368 , 0.33,0.33,0.33
815732369 , 0.20719,0.124127,0.668683
815732370 , 0.33,0.33,0.33
815732371 , 0.23496,0.764298,0.000741853
815732372 , 0.33,0.33,0.33
815732373 , 0.33,0.33,0.33
815732374 , 0.33,0.33,0.33
815732375 , 0.33,0.33,0.33
815732376 , 0.218361,0.768749,0.0128902
815732377 , 0.33,0.33,0.33
815732378 , 0.557505,0.222578,0.219917
815732379 , 0.33,0.33,0.33
815732380 , 0.33,0.33,0.33
815732381 , 0.33,0.33,0.33
815732382 , 0.33,0.33,0.33
815732383 , 0.33,0.33,0.33
815732384 , 0.33,0.33,0.33
815732385 , 0.00148076,0.000271049,0.998248
815732386 , 0.0138355,4.74707e-06,0.98616
815732387 , 0.33,0.33,0.33
815732388 , 0.609431,0.00101534,0.389553
815732389 , 0.33,0.33,0.33
815732390 , 0.33,0.33,0.33
815732391 , 0.33,0.33,0.33
815732392 , 0.50546,0.131534,0.363006
815732393 , 0.33,0.33,0.33
815732394 , 0.178046,0.400304,0.42165
815732395 , 0.33,0.33,0.33
815732396 , 0.33,0.33,0.33
815732397 , 0.000201007,0.99966,0.000139176
815732398 , 0.456088,0.110142,0.43377
815732399 , 0.33,0.33,0.33
815732400 , 0.33,0.33,0.33
815732401 , 0.74342,0.234461,0.0221196
815732402 , 0.33,0.33,0.33
815732403 , 0.33,0.33,0.33
815732404 , 0.33,0.33,0.33
815732405 , 0.33,0.33,0.33
815732406 , 0.0836883,0.0379143,0.878397
815732407 , 0.496809,0.0404058,0.462785
815732408 , 0.0280829,0.945713,0.0262038
815732409 , 0.33,0.33,0.33
815732410 , 0.671003,0.149532,0.179465
815732411 , 0.33,0.33,0.33
815732412 , 0.33,0.33,0.33
815732413 , 0.33,0.33,0.33
815732414 , 0.0111631,0.042878,0.945959
815732415 , 0.33,0.33,0.33
815732416 , 0.219555,0.655479,0.124966
815732417 , 0.0627943,0.0547938,0.882412
815732418 , 0.33,0.33,0.33
815732419 , 0.0474483,0.0647169,0.887835
815732420 , 0.161712,0.832451,0.00583684
815732421 , 0.33,0.33,0.33
815732422 , 0.33,0.33,0.33
815732423 , 0.33,0.33,0.33
815732424 , 0.33,0.33,0.33
815732425 , 0.960658,0.0353352,0.00400703
815732426 , 0.0111631,0.042878,0.945959
815732427 , 0.257778,0.681036,0.061186
815732428 , 0.33,0.33,0.33
815732429 , 0.0236546,0.975362,0.000983032
815732430 , 0.33,0.33,0.33
815732431 , 0.33,0.33,0.33
815732432 , 0.294743,0.159982,0.545275
815732436 , 0.33,0.33,0.33
815732437 , 0.796524,0.171078,0.0323979
815732438 , 0.33,0.33,0.33
